rank,rel_path,suffix,size_bytes,source_kind,score,keyword_hits,excerpt
1058,06_REPORTS/P76_FINAL_BRIDGE_HANDOFF_STOP_20260621_150505/P76_EVIDENCE_INDEX.json,.json,1777,SUPPORTING_PROMPT_CONTEXT,10,json,"👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions \u0026 Dev (Trading JRb)\\MVP_QAIC_PY\\06_REPORTS\\P73_FINAL_RELEASE_SEAL_HANDOFF_20260621_140306\\P73_FINAL_SUMMARY.json"", ""p74r_summary"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions \u0026 Dev (Trading JRb)\\MVP_QAIC_PY\\06_REPORTS\\P74R_HUMAN_OPERATOR_REVIEW_PACK_REPAIRED_20260621_141206\\P74R_SUMMARY.json"", ""p75_summary"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions \u0026 Dev (Trading JRb)\\MVP_QAIC_PY\\06_REPORTS\\P75_BRIDGE_SELECTOR_READONLY_20260621_141646\\P75_SUMMARY.json"", ""p75b_summary"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions \u0026 Dev (Trading JRb)\\MVP_QAIC_PY\\06_REPORTS\\P75B_SHEETS_READONLY_CONTRACT_MAP_20260621_142127\\P75B_SUMMARY.json"", ""p75c_summary"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions \u0026 Dev (Trading JRb)\\MVP_QAIC_PY\\06_REPORTS\\P75C_APPS_SCRIPT"
1059,06_REPORTS/P75D_APPS_SCRIPT_DRYRUN_LOCAL_SOURCE_SPEC_20260621_145941/P75D_VALIDATION_TEST_MATRIX.csv,.csv,1018,SUPPORTING_PROMPT_CONTEXT,10,review_required,"""test_id"",""function_name"",""scenario"",""expected"",""blocker_if_fail"" ""T-001"",""MVPQAIC_PythonBridgeDryRunStatus"",""status call"",""status OK_DRYRUN_READY, no writes"",""YES"" ""T-002"",""MVPQAIC_PythonBridgeSchemaContract"",""schema call"",""5 tabs, required fields present"",""YES"" ""T-003"",""MVPQAIC_PythonBridgeValidateImportDryRun"",""empty rows"",""REVIEW_REQUIRED with rows_read=0"",""YES"" ""T-004"",""MVPQAIC_PythonBridgeValidateImportDryRun"",""valid safe row"",""OK_DRYRUN with zero blockers"",""YES"" ""T-005"",""MVPQAIC_PythonBridgeValidateImportDryRun"",""missing run_id"",""BLOCKED"",""YES"" ""T-006"",""MVPQAIC_PythonBridgeValidateImportDryRun"",""broker_called true"",""BLOCKED"",""YES"" ""T-007"",""MVPQAIC_PythonBridgeValidateImportDryRun"",""order_created true"",""BLOCKED"",""YES"" ""T-008"",""MVPQAIC_PythonBridgeValidateImportDryRun"",""sizing_created true"",""BLOCKED"",""YES"" ""T-009"",""MVPQAIC_PythonBridgeImportBlockedStatus"",""live import attempt"",""BLOC"
1060,06_REPORTS/P75D_APPS_SCRIPT_DRYRUN_LOCAL_SOURCE_SPEC_20260621_145941/P75D_STATIC_SCAN.json,.json,841,SUPPORTING_PROMPT_CONTEXT,10,json,"{ ""status"": ""OK_STATIC_SCAN_LOCAL_DRAFT"", ""draft_file"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions \u0026 Dev (Trading JRb)\\MVP_QAIC_PY\\06_REPORTS\\P75D_APPS_SCRIPT_DRYRUN_LOCAL_SOURCE_SPEC_20260621_145941\\P75D_APPS_SCRIPT_DRYRUN_LOCAL_SOURCE_DRAFT.gs"", ""forbidden_comment_hits"": [ ""SpreadsheetApp"", ""UrlFetchApp"", ""DriveApp"", ""PropertiesService"", ""Order"" ], ""executable_forbidden_hits"": [ ], ""executable_forbidden_hits_count"": 0, ""sheet_write_performed"": false, ""apps_script_execution"": false, ""clasp_called"": false }"
1061,06_REPORTS/P75C_APPS_SCRIPT_DRYRUN_GATE_DESIGN_20260621_145314/P75C_README.md,.md,504,SUPPORTING_PROMPT_CONTEXT,10,json,5C_IMPORT_VALIDATION_MATRIX.csv - P75C_DRYRUN_REPORT_SCHEMA.csv - P75C_DRYRUN_SAFETY_RULES.md - P75C_DRYRUN_SAFETY_RULES.csv - P75C_NEXT_GATE.md - P75C_SUMMARY.json - P75C_MANIFEST.json ## Safety No live action was performed. ## Next possible GO GO_P75D_APPS_SCRIPT_DRYRUN_LOCAL_SCRIPT_SPEC_ONLY
1062,06_REPORTS/P75C_APPS_SCRIPT_DRYRUN_GATE_DESIGN_20260621_145314/P75C_MANIFEST.json,.json,1182,SUPPORTING_PROMPT_CONTEXT,10,json,"PORT_VALIDATION_MATRIX.csv"", ""P75C_DRYRUN_REPORT_SCHEMA.csv"", ""P75C_DRYRUN_SAFETY_RULES.md"", ""P75C_DRYRUN_SAFETY_RULES.csv"", ""P75C_NEXT_GATE.md"", ""P75C_SUMMARY.json"", ""P75C_MANIFEST.json"", ""P75C_README.md"" ], ""next_allowed_go"": ""GO_P75D_APPS_SCRIPT_DRYRUN_LOCAL_SCRIPT_SPEC_ONLY"", ""safety"": [ ""NO_GOOGLE_API"", ""NO_SHEET_WRITE"", ""NO_APPS_SCRIPT_EXECUTION"", ""NO_CLASP"", ""NO_BIGQUERY_WRITE"", ""NO_BROKER"", ""NO_ORDER"", ""NO_SIZING"", ""NO_REAL_NETWORK"" ] }"
1063,06_REPORTS/P75C_APPS_SCRIPT_DRYRUN_GATE_DESIGN_20260621_145314/P75C_DRYRUN_REPORT_SCHEMA.csv,.csv,931,SUPPORTING_PROMPT_CONTEXT,10,review_required,"""field_name"",""type"",""required"",""description"" ""run_id"",""TEXT"",""YES"",""Dry-run run identifier"" ""dryrun_status"",""TEXT"",""YES"",""OK_DRYRUN REVIEW_REQUIRED BLOCKED"" ""rows_read"",""NUMBER"",""YES"",""Candidate rows read in dry-run"" ""rows_valid"",""NUMBER"",""YES"",""Rows passing validation"" ""rows_blocked"",""NUMBER"",""YES"",""Rows blocked by validation"" ""blocker_count"",""NUMBER"",""YES"",""Total blocker count"" ""warning_count"",""NUMBER"",""YES"",""Total warning count"" ""missing_headers"",""TEXT"",""NO"",""Missing required headers"" ""execution_guard_violation_count"",""NUMBER"",""YES"",""Broker/order/sizing violations"" ""live_import_attempt_blocked"",""BOOLEAN"",""YES"",""Must be true if live import attempted"" ""sheet_write_performed"",""BOOLEAN"",""YES"",""Must remain false"" ""apps_script_execution_performed"",""BOOLEAN"",""YES"",""Must remain false in P75C"" ""next_allowed"",""TEXT"",""YES"",""Human-selected next gate only"" ""generated_at"",""DATETIME"",""YES"",""Dry-run"
1064,06_REPORTS/P75B_SHEETS_READONLY_CONTRACT_MAP_20260621_142127/P75B_README.md,.md,435,SUPPORTING_PROMPT_CONTEXT,10,json,_MAP.md - P75B_SHEETS_CONTRACT_MAP.csv - P75B_FIELD_MAPPING.csv - P75B_BRIDGE_SAFETY_RULES.md - P75B_BRIDGE_SAFETY_RULES.csv - P75B_NEXT_GATE.md - P75B_SUMMARY.json - P75B_MANIFEST.json ## Safety No live action was performed. ## Next possible GO GO_P75C_APPS_SCRIPT_DRYRUN_IMPORT_GATE_DESIGN_ONLY
1065,06_REPORTS/P75B_SHEETS_READONLY_CONTRACT_MAP_20260621_142127/P75B_MANIFEST.json,.json,1094,SUPPORTING_PROMPT_CONTEXT,10,json,"d"", ""P75B_SHEETS_CONTRACT_MAP.csv"", ""P75B_FIELD_MAPPING.csv"", ""P75B_BRIDGE_SAFETY_RULES.md"", ""P75B_BRIDGE_SAFETY_RULES.csv"", ""P75B_NEXT_GATE.md"", ""P75B_SUMMARY.json"", ""P75B_MANIFEST.json"", ""P75B_README.md"" ], ""next_allowed_go"": ""GO_P75C_APPS_SCRIPT_DRYRUN_IMPORT_GATE_DESIGN_ONLY"", ""safety"": [ ""NO_GOOGLE_API"", ""NO_SHEET_WRITE"", ""NO_APPS_SCRIPT_EXECUTION"", ""NO_CLASP"", ""NO_BIGQUERY_WRITE"", ""NO_BROKER"", ""NO_ORDER"", ""NO_SIZING"", ""NO_REAL_NETWORK"" ] }"
1066,06_REPORTS/P72_OPERATOR_SMOKE_RELEASE_CANDIDATE_20260621_133821/cli_stdout.json,.json,3,SUPPORTING_PROMPT_CONTEXT,10,json,
1067,06_REPORTS/P72R3_OPERATOR_SMOKE_RELEASE_CANDIDATE_NO_BOM_20260621_135016/cli_stderr.txt,.txt,1002,SUPPORTING_PROMPT_CONTEXT,10,json,"File ""G:\Mon Drive\\U0001f465 JULIEN [Perso]\\U0001f4c8 Trading JRb\Solutions & Dev (Trading JRb)\MVP_QAIC_PY\qaic_core\runner\cli.py"", line 125, in main print(json.dumps(payload, indent=2, sort_keys=True, ensure_ascii=False)) ~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ File ""C:\Python314\Lib\encodings\cp1252.py"", line 19, in encode return codecs.charmap_encode(input,self.errors,encoding_table)[0] ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ UnicodeEncodeError: 'charmap' codec can't encode character '\U0001f465' in position 690: character maps to <undefined>"
1068,06_REPORTS/P72R2_OPERATOR_SMOKE_RELEASE_CANDIDATE_REPAIR_20260621_134553/cli_stdout.json,.json,5,SUPPORTING_PROMPT_CONTEXT,10,json,
1069,05_EXPORTS/P59C_COMMIT_GATE_20260621_010714/P59C_COMMIT_GATE_SUMMARY.json,.json,696,EXPORT_ARCHIVE_REFERENCE,10,json,"{ ""status"": ""OK_P59C_CANONICAL_COMMIT_GATE_READY"", ""run_id"": ""P59C_COMMIT_GATE_20260621_010714"", ""root"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions \u0026 Dev (Trading JRb)\\MVP_QAIC_PY"", ""pytest_exit"": 0, ""ruff_check_exit"": 0, ""ruff_format_exit"": 0, ""desktop_ini_backup_dir"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions \u0026 Dev (Trading JRb)\\MVP_QAIC_PY\\05_EXPORTS\\P59C_COMMIT_GATE_20260621_010714\\BACKUP_DESKTOP_INI"", ""google_live_call"": false, ""broker_order_sizing"": false, ""commit_created"": false, ""push_done"": false, ""next"": ""P59C_COMMIT_CANONICAL_ROOT_NO_PUSH"" }"
1070,05_EXPORTS/P155_PROMPT_CORRECTION_WORKBENCH_OR_STOP_20260623_134138/P155_OPERATOR_REVIEW_CHECKLIST.md,.md,1058,CURRENT_RUNTIME_CONTRACT_REFERENCE,10,portfolio|human review|P132|P133|path_prompt_bonus,# P155 Operator Review Checklist ## Source - Prompt source: `P132_P133_PORTFOLIO_MULTIMODAL_REVIEW` - P154 source: `G:\Mon Drive\👥 JULIEN [Perso]\📈 Trading JRb\Solutions & Dev (Trading JRb)\MVP_QAIC_PY\05_EXPORTS\P154_PROMPT_CORRECTION_APPLY_PLAN_OR_STOP_20260623_144922` - P154 status: `P154_PROMPT_CORRECTION_APPLY_PLAN_READY_REVIEW_ONLY` ## Workbench - Rows to review: `4` - Pending human review: `4` - Prompt edit candidates: `1` - Field clarifications: `2` ## Operator checklist 1. Open `P155_PROMPT_CORRECTION_WORKBENCH.csv`. 2. Review every `PENDING_REVIEW` row. 3. Keep `apply_now=NO` unless a later controlled batch explicitly changes the contract. 4. Use `manual_note` for ambiguity or rejected correction rationale. 5. Only mark `ready_for_prompt_patch=YES` after human review. 6. Do not edit the P132/P133 source prompt manually from this batch output. ## Stop conditions Stop if any row
1071,05_EXPORTS/P150B_LOCAL_PRIVATE_RELEASE_PACK_20260623_132954/release_evidence/P148_SYNC_STRATEGY_READONLY/P148_SUMMARY.json,.json,571,EXPORT_ARCHIVE_REFERENCE,10,json,"{ ""broker"": false, ""future_sheet_write_requires_explicit_go"": true, ""google_sheets_write"": false, ""live_google_sheets_read"": false, ""migration_close_gate_ready"": true, ""next"": ""P149_MIGRATION_CLOSE_GATE"", ""order"": false, ""output_dir"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions & Dev (Trading JRb)\\MVP_QAIC_PY\\05_EXPORTS\\P148_SYNC_STRATEGY_READONLY_20260623_130842"", ""public_deploy"": false, ""registry_row_count"": 11, ""sizing"": false, ""status"": ""P148_SYNC_STRATEGY_READONLY_RENDERED"", ""sync_step_count"": 5 }"
1072,05_EXPORTS/P150B_LOCAL_PRIVATE_RELEASE_PACK_20260623_132954/release_evidence/P143B_DATA_PREVIEW_SOURCE_EXPANSION/P143B_SUMMARY.json,.json,554,EXPORT_ARCHIVE_REFERENCE,10,json,"{ ""bound_page_count"": 11, ""cockpit_page_count"": 11, ""csv_match_page_count"": 11, ""google_sheets_write"": false, ""live_google_sheets_read"": false, ""metadata_fallback_page_count"": 0, ""next"": ""P144_PROMPT_COCKPIT_WORKFLOWS"", ""output_dir"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions & Dev (Trading JRb)\\MVP_QAIC_PY\\05_EXPORTS\\P143B_DATA_PREVIEW_SOURCE_EXPANSION_20260623_123448"", ""public_deploy"": false, ""source_csv_count"": 65, ""status"": ""P143B_DATA_PREVIEW_SOURCE_EXPANSION_RENDERED_LOCAL_READONLY"" }"
1073,05_EXPORTS/P150B_LOCAL_PRIVATE_RELEASE_PACK_20260623_132954/release_evidence/P142_UI_FIDELITY_SHELL/P142_UI_TOKENS.json,.json,234,EXPORT_ARCHIVE_REFERENCE,10,json,"{ ""background"": ""#F7F7F8"", ""border"": ""#E5E7EB"", ""density"": ""compact"", ""font_family"": ""Inter, Arial, sans-serif"", ""radius_card_px"": 16, ""surface"": ""#FFFFFF"", ""text_muted"": ""#6B7280"", ""text_primary"": ""#111827"" }"
1074,05_EXPORTS/P150B_LOCAL_PRIVATE_RELEASE_PACK_20260623_132954/release_evidence/P142_UI_FIDELITY_SHELL/P142_SUMMARY.json,.json,571,EXPORT_ARCHIVE_REFERENCE,10,json,"{ ""cockpit_page_count"": 11, ""domain_counts"": { ""contracts"": 4, ""control"": 1, ""knowledge"": 2, ""library"": 1, ""operations"": 2, ""support"": 1 }, ""google_sheets_write"": false, ""live_google_sheets_read"": false, ""next"": ""P143_DATA_PREVIEW_BINDING_LOCAL_READONLY"", ""output_dir"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions & Dev (Trading JRb)\\MVP_QAIC_PY\\05_EXPORTS\\P142_UI_FIDELITY_SHELL_20260623_121818"", ""public_deploy"": false, ""route_count"": 12, ""status"": ""P142_UI_FIDELITY_SHELL_RENDERED"" }"
1075,05_EXPORTS/P150B_LOCAL_PRIVATE_RELEASE_PACK_20260623_132954/release_evidence/P141_NICEGUI_COCKPIT_REPLICA_LOCAL_LAUNCH/P141_SUMMARY.json,.json,485,EXPORT_ARCHIVE_REFERENCE,10,json,"{ ""google_sheets_write"": false, ""local_url"": ""http://127.0.0.1:8088"", ""next"": ""P142_UI_FIDELITY_SHELL"", ""output_dir"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions & Dev (Trading JRb)\\MVP_QAIC_PY\\05_EXPORTS\\P141_NICEGUI_COCKPIT_REPLICA_LOCAL_LAUNCH_20260623_121105"", ""public_deploy"": false, ""route_count"": 12, ""server_pid"": 12712, ""smoke_pass_count"": 12, ""smoke_total_count"": 12, ""status"": ""P141_NICEGUI_LOCAL_LAUNCH_SMOKE_PASSED"" }"
1076,05_EXPORTS/P150B_LOCAL_PRIVATE_RELEASE_PACK_20260623_132954/release_evidence/P140_NICEGUI_COCKPIT_REPLICA_RENDERER/P140_SUMMARY.json,.json,440,EXPORT_ARCHIVE_REFERENCE,10,json,"{ ""cockpit_page_count"": 11, ""google_sheets_write"": false, ""live_google_sheets_read"": false, ""next"": ""P141_NICEGUI_COCKPIT_REPLICA_LOCAL_LAUNCH"", ""output_dir"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions & Dev (Trading JRb)\\MVP_QAIC_PY\\05_EXPORTS\\P140_NICEGUI_COCKPIT_REPLICA_RENDERER_20260623_120204"", ""source_sheet_count"": 132, ""status"": ""P140_NICEGUI_COCKPIT_REPLICA_RENDERED_FROM_METADATA"" }"
1077,05_EXPORTS/P148_SYNC_STRATEGY_READONLY_20260623_130842/P148_SUMMARY.json,.json,571,EXPORT_ARCHIVE_REFERENCE,10,json,"{ ""broker"": false, ""future_sheet_write_requires_explicit_go"": true, ""google_sheets_write"": false, ""live_google_sheets_read"": false, ""migration_close_gate_ready"": true, ""next"": ""P149_MIGRATION_CLOSE_GATE"", ""order"": false, ""output_dir"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions & Dev (Trading JRb)\\MVP_QAIC_PY\\05_EXPORTS\\P148_SYNC_STRATEGY_READONLY_20260623_130842"", ""public_deploy"": false, ""registry_row_count"": 11, ""sizing"": false, ""status"": ""P148_SYNC_STRATEGY_READONLY_RENDERED"", ""sync_step_count"": 5 }"
1078,05_EXPORTS/P143_R1_PREVIEW_ARG_FIX_20260623_122941/P143_SUMMARY.json,.json,494,EXPORT_ARCHIVE_REFERENCE,10,json,"{ ""cockpit_page_count"": 11, ""google_sheets_write"": false, ""live_google_sheets_read"": false, ""matched_page_count"": 0, ""next"": ""P144_PROMPT_COCKPIT_WORKFLOWS"", ""output_dir"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions & Dev (Trading JRb)\\MVP_QAIC_PY\\05_EXPORTS\\P143_R1_PREVIEW_ARG_FIX_20260623_122941"", ""public_deploy"": false, ""source_csv_count"": 1, ""status"": ""P143_DATA_PREVIEW_BINDING_RENDERED_LOCAL_READONLY"", ""unmatched_page_count"": 11 }"
1079,05_EXPORTS/P143B_DATA_PREVIEW_SOURCE_EXPANSION_20260623_123448/P143B_SUMMARY.json,.json,554,EXPORT_ARCHIVE_REFERENCE,10,json,"{ ""bound_page_count"": 11, ""cockpit_page_count"": 11, ""csv_match_page_count"": 11, ""google_sheets_write"": false, ""live_google_sheets_read"": false, ""metadata_fallback_page_count"": 0, ""next"": ""P144_PROMPT_COCKPIT_WORKFLOWS"", ""output_dir"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions & Dev (Trading JRb)\\MVP_QAIC_PY\\05_EXPORTS\\P143B_DATA_PREVIEW_SOURCE_EXPANSION_20260623_123448"", ""public_deploy"": false, ""source_csv_count"": 65, ""status"": ""P143B_DATA_PREVIEW_SOURCE_EXPANSION_RENDERED_LOCAL_READONLY"" }"
1080,05_EXPORTS/P142_UI_FIDELITY_SHELL_20260623_121818/P142_UI_TOKENS.json,.json,234,EXPORT_ARCHIVE_REFERENCE,10,json,"{ ""background"": ""#F7F7F8"", ""border"": ""#E5E7EB"", ""density"": ""compact"", ""font_family"": ""Inter, Arial, sans-serif"", ""radius_card_px"": 16, ""surface"": ""#FFFFFF"", ""text_muted"": ""#6B7280"", ""text_primary"": ""#111827"" }"
1081,05_EXPORTS/P142_UI_FIDELITY_SHELL_20260623_121818/P142_SUMMARY.json,.json,571,EXPORT_ARCHIVE_REFERENCE,10,json,"{ ""cockpit_page_count"": 11, ""domain_counts"": { ""contracts"": 4, ""control"": 1, ""knowledge"": 2, ""library"": 1, ""operations"": 2, ""support"": 1 }, ""google_sheets_write"": false, ""live_google_sheets_read"": false, ""next"": ""P143_DATA_PREVIEW_BINDING_LOCAL_READONLY"", ""output_dir"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions & Dev (Trading JRb)\\MVP_QAIC_PY\\05_EXPORTS\\P142_UI_FIDELITY_SHELL_20260623_121818"", ""public_deploy"": false, ""route_count"": 12, ""status"": ""P142_UI_FIDELITY_SHELL_RENDERED"" }"
1082,05_EXPORTS/P141_NICEGUI_COCKPIT_REPLICA_LOCAL_LAUNCH_20260623_121105/P141_SUMMARY.json,.json,485,EXPORT_ARCHIVE_REFERENCE,10,json,"{ ""google_sheets_write"": false, ""local_url"": ""http://127.0.0.1:8088"", ""next"": ""P142_UI_FIDELITY_SHELL"", ""output_dir"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions & Dev (Trading JRb)\\MVP_QAIC_PY\\05_EXPORTS\\P141_NICEGUI_COCKPIT_REPLICA_LOCAL_LAUNCH_20260623_121105"", ""public_deploy"": false, ""route_count"": 12, ""server_pid"": 12712, ""smoke_pass_count"": 12, ""smoke_total_count"": 12, ""status"": ""P141_NICEGUI_LOCAL_LAUNCH_SMOKE_PASSED"" }"
1083,05_EXPORTS/P140_NICEGUI_COCKPIT_REPLICA_RENDERER_20260623_120204/P140_SUMMARY.json,.json,440,EXPORT_ARCHIVE_REFERENCE,10,json,"{ ""cockpit_page_count"": 11, ""google_sheets_write"": false, ""live_google_sheets_read"": false, ""next"": ""P141_NICEGUI_COCKPIT_REPLICA_LOCAL_LAUNCH"", ""output_dir"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions & Dev (Trading JRb)\\MVP_QAIC_PY\\05_EXPORTS\\P140_NICEGUI_COCKPIT_REPLICA_RENDERER_20260623_120204"", ""source_sheet_count"": 132, ""status"": ""P140_NICEGUI_COCKPIT_REPLICA_RENDERED_FROM_METADATA"" }"
1084,05_EXPORTS/P138A2_R2_SELF_CONTAINED_PATH_CHECK_FIX_20260622_234501/P138A2_SOURCE_EXPORT_SUMMARY.json,.json,2282,EXPORT_ARCHIVE_REFERENCE,10,json,"{ ""source"": ""Google Drive connector export of 🛠️ MVP QAIC — Crypto Signal OS — DEV.xlsx"", ""source_spreadsheet_id"": ""19KY8Y1ozS7ONaJu9_5NQmjO47l-xM798Xm-y1n7fNd0"", ""export_mode"": ""live_connector_xlsx_to_csv_snapshot"", ""generated_for_batch"": ""P138A2_SHEETS_SOURCE_CSV_CANDIDATES"", ""sheets"": [ { ""sheet_name"": ""📘 PROMPT_LIBRARY"", ""csv_file"": ""📘 PROMPT_LIBRARY.csv"", ""rows"": 23, ""cols"": 52, ""non_empty_rows"": 23 }, { ""sheet_name"": ""🎛️ PROMPT_VARIANT_CONTROL_CENT"", ""csv_file"": ""🎛️ PROMPT_VARIANT_CONTROL_CENT.csv"", ""rows"": 11, ""cols"": 27, ""non_empty_rows"": 11 }, { ""sheet_name"": ""🚀 PROMPT_RUN_QUEUE"", ""csv_file"": ""🚀 PROMPT_RUN_QUEUE.csv"", ""rows"": 24, ""cols"": 43, ""non_empty_rows"": 24 }, { ""sheet_name"": ""🧩 PROMPT_READY_TO_COPY"", ""csv_file"": ""🧩 PROMPT_READY_TO_COPY.csv"", ""rows"": 14, ""cols"": 17, ""non_empty_rows"": 14 }, { ""sheet_name"": ""🧠 PROMPT_CONTEXT_PACKS"", ""csv_file"": ""🧠 PROMPT_CONTEXT_PACKS.csv"", """
1085,05_EXPORTS/P111_R1_CANONICAL_INDEX_CONFIRMATION_SEAL_AFTER_P112_20260622_120852/P111_R1_BINDING_TARGET_CONTRACT.json,.json,590,EXPORT_ARCHIVE_REFERENCE,10,json,"{ ""target_relative_path"": ""03_DEV/APPS_SCRIPT_PULL_ISOLATED_P57D_20260620_114750/CAND_001/MVPQAIC_Index.html"", ""target_full_path"": ""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions & Dev (Trading JRb)\\📈 QAIC\\🛠️ MVP QAIC — Crypto Signal OS\\03_DEV\\APPS_SCRIPT_PULL_ISOLATED_P57D_20260620_114750\\CAND_001\\MVPQAIC_Index.html"", ""target_role"": ""probable_canonical_apps_script_mirror"", ""target_score"": 95, ""allowed_to_edit_now"": false, ""patch_allowed_now"": false, ""future_patch_requires_separate_batch"": true, ""reconciled_after_p112"": true }"
1086,05_EXPORTS/P110A_R2_LOCATOR_EXPORTS_BOM_REPAIR_20260622_114135/P110A_R2_LOCATOR_ROOTS.json,.json,395,EXPORT_ARCHIVE_REFERENCE,10,json,"[{""root_id"":""mvp_qaic_py_repo"",""path"":""G:/Mon Drive/👥 JULIEN [Perso]/📈 Trading JRb/Solutions \u0026 Dev (Trading JRb)/MVP_QAIC_PY"",""role"":""python repo mvp_qaic_py""},{""root_id"":""mvp_qaic_drive_root"",""path"":""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions \u0026 Dev (Trading JRb)\\📈 QAIC\\🛠️ MVP QAIC — Crypto Signal OS"",""role"":""mvp qaic root webapp apps script""}]"
1087,05_EXPORTS/P110A_R2_LOCATOR_EXPORTS_BOM_REPAIR_20260622_114135/P110A_R2_LOCATOR_EXPORTS_BOM_REPAIR_REPORT.md,.md,510,EXPORT_ARCHIVE_REFERENCE,10,json,"Locator Exports BOM Repair ## Status CREATED_LOCAL_PENDING_GATE ## Repair - R1 script here-string corruption bypassed by full controlled source rewrite. - Root JSON loading is UTF-8 BOM safe. - Audit JSON, candidates CSV and review MD are regenerated. ## Safety - NO_INDEX_HTML_EDIT - NO_INDEX_HTML_GENERATION - NO_PUBLIC_DEPLOY - NO_CLASP - NO_APPS_SCRIPT_EXECUTION - NO_SHEET_WRITE - NO_BROKER_ORDER_SIZING ## Next P110B_HUMAN_CONFIRM_CANONICAL_INDEX_OR_PATCH_PLAN"
1088,05_EXPORTS/P110A_R2_LOCATOR_EXPORTS_BOM_REPAIR_20260622_114135/P110A_R2_LOCATOR_EXPORTS_BOM_REPAIR_CONTRACT.json,.json,1196,EXPORT_ARCHIVE_REFERENCE,10,json,"T_FUSE"", ""status"": ""CREATED_LOCAL_PENDING_GATE"", ""repairs"": [ ""replace corrupted R1 here-string patch with full controlled module rewrite"", ""read locator roots JSON with utf-8-sig compatibility"", ""regenerate audit JSON"", ""regenerate candidates CSV"", ""regenerate review markdown"", ""block commit if required locator outputs are missing"" ], ""depends_on"": ""P110A_PARTIAL_COMMIT_7150D69"", ""source_file"": ""mvp_qaic_py/webapp_canonical_index_locator.py"", ""test_file"": ""tests/test_webapp_canonical_index_locator_p110a.py"", ""safety"": { ""no_index_html_edit"": true, ""no_index_html_generation"": true, ""no_public_deploy"": true, ""no_clasp"": true, ""no_apps_script_execution"": true, ""no_sheet_write"": true, ""no_broker_order_sizing"": true }, ""next"": ""P110B_HUMAN_CONFIRM_CANONICAL_INDEX_OR_PATCH_PLAN"" }"
1089,05_EXPORTS/P110A_CANONICAL_WEBAPP_INDEX_LOCATOR_READONLY_20260622_112818/P110A_LOCATOR_ROOTS.json,.json,400,EXPORT_ARCHIVE_REFERENCE,10,json,"[{""root_id"":""mvp_qaic_py_repo"",""path"":""G:/Mon Drive/👥 JULIEN [Perso]/📈 Trading JRb/Solutions \u0026 Dev (Trading JRb)/MVP_QAIC_PY"",""role"":""python repo mvp_qaic_py""},{""root_id"":""mvp_qaic_drive_root"",""path"":""G:\\Mon Drive\\👥 JULIEN [Perso]\\📈 Trading JRb\\Solutions \u0026 Dev (Trading JRb)\\📈 QAIC\\🛠️ MVP QAIC — Crypto Signal OS"",""role"":""mvp qaic root webapp apps script""}]"
